colour	x	y	fill
#234B6E	21	6.82	#234B6E
#234B6E	21	6.78	#234B6E
#234B6E	22	0.93	#234B6E
#234B6E	22	0.96	#234B6E
#234B6E	22	0.99	#234B6E
#234B6E	22	1.01	#234B6E
#234B6E	22	1.08	#234B6E
#234B6E	22	1.06	#234B6E
#234B6E	22	1.05	#234B6E
#234B6E	22	1.04	#234B6E
#234B6E	22	1.03	#234B6E
#234B6E	22	1.05	#234B6E
#234B6E	22	1.04	#234B6E
#234B6E	22	1.06	#234B6E
#234B6E	23	2.68	#234B6E
#234B6E	23	2.65	#234B6E
#234B6E	23	2.67	#234B6E
#234B6E	23	2.63	#234B6E
#234B6E	23	2.64	#234B6E
#234B6E	23	2.66	#234B6E
#234B6E	23	2.65	#234B6E
#234B6E	23	2.64	#234B6E
#234B6E	23	2.6	#234B6E
#234B6E	23	2.65	#234B6E
#234B6E	23	2.6	#234B6E
#234B6E	23	2.55	#234B6E
#234B6E	24	0.06	#234B6E
#234B6E	24	0.06	#234B6E
#234B6E	24	0.06	#234B6E
#234B6E	24	0.04	#234B6E
#234B6E	24	0.04	#234B6E
#234B6E	24	0.04	#234B6E
#234B6E	24	0.05	#234B6E
#234B6E	24	0.05	#234B6E
#234B6E	24	0.04	#234B6E
#234B6E	24	0.06	#234B6E
#234B6E	24	0.05	#234B6E
#234B6E	24	0.07	#234B6E
#234B6E	25	0.2	#234B6E
#234B6E	25	0.18	#234B6E
#234B6E	25	0.2	#234B6E
#234B6E	25	0.19	#234B6E
#234B6E	25	0.18	#234B6E
#234B6E	25	0.1	#234B6E
#234B6E	25	0.08	#234B6E
#234B6E	25	0.09	#234B6E
#234B6E	25	0.11	#234B6E
#234B6E	25	0.09	#234B6E
#234B6E	25	0.12	#234B6E
#234B6E	25	0.13	#234B6E
#234B6E	26	0	#234B6E
#234B6E	26	0	#234B6E
#234B6E	26	0	#234B6E
#234B6E	26	0	#234B6E
#234B6E	26	0	#234B6E
#234B6E	26	0	#234B6E
#234B6E	26	0	#234B6E
#234B6E	26	0	#234B6E
#234B6E	26	0	#234B6E
#234B6E	26	0	#234B6E
#234B6E	26	0	#234B6E
#234B6E	26	0	#234B6E
#234B6E	27	0.11	#234B6E
#234B6E	27	0.08	#234B6E
#234B6E	27	0.07	#234B6E
#234B6E	27	0.05	#234B6E
#234B6E	27	0.05	#234B6E
#234B6E	27	0.01	#234B6E
#234B6E	27	0	#234B6E
#234B6E	27	0	#234B6E
#234B6E	27	0	#234B6E
#234B6E	27	0	#234B6E
#234B6E	27	0	#234B6E
#234B6E	27	0	#234B6E
#234B6E	28	1.71	#234B6E
#234B6E	28	1.68	#234B6E
#234B6E	28	1.81	#234B6E
#234B6E	28	1.87	#234B6E
#234B6E	28	1.93	#234B6E
#234B6E	28	2	#234B6E
#234B6E	28	2.16	#234B6E
#234B6E	28	2.21	#234B6E
#234B6E	28	2.17	#234B6E
#234B6E	28	2.21	#234B6E
#234B6E	28	2.23	#234B6E
#234B6E	28	2.28	#234B6E
#234B6E	29	5.39	#234B6E
#234B6E	29	5.4	#234B6E
#234B6E	29	5.45	#234B6E
#234B6E	29	5.45	#234B6E
#234B6E	29	5.43	#234B6E
#234B6E	29	5.44	#234B6E
#234B6E	29	5.4	#234B6E
#234B6E	29	5.4	#234B6E
#234B6E	29	5.39	#234B6E
#234B6E	29	5.34	#234B6E
#234B6E	29	5.36	#234B6E
#234B6E	29	5.4	#234B6E
