colour	x	y	fill
#52A9ED	24	1.64	#52A9ED
#52A9ED	24	1.73	#52A9ED
#52A9ED	24	1.78	#52A9ED
#52A9ED	25	0.6	#52A9ED
#52A9ED	25	0.62	#52A9ED
#52A9ED	25	0.59	#52A9ED
#52A9ED	25	0.59	#52A9ED
#52A9ED	25	0.62	#52A9ED
#52A9ED	25	0.69	#52A9ED
#52A9ED	25	0.76	#52A9ED
#52A9ED	25	0.73	#52A9ED
#52A9ED	25	0.73	#52A9ED
#52A9ED	25	0.7	#52A9ED
#52A9ED	25	0.69	#52A9ED
#52A9ED	25	0.67	#52A9ED
#52A9ED	26	1.92	#52A9ED
#52A9ED	26	2	#52A9ED
#52A9ED	26	2.08	#52A9ED
#52A9ED	26	2.16	#52A9ED
#52A9ED	26	2.19	#52A9ED
#52A9ED	26	2.22	#52A9ED
#52A9ED	26	2.06	#52A9ED
#52A9ED	26	2.02	#52A9ED
#52A9ED	26	2.01	#52A9ED
#52A9ED	26	2.03	#52A9ED
#52A9ED	26	2.1	#52A9ED
#52A9ED	26	2.15	#52A9ED
#52A9ED	27	1.75	#52A9ED
#52A9ED	27	1.99	#52A9ED
#52A9ED	27	2.22	#52A9ED
#52A9ED	27	2.41	#52A9ED
#52A9ED	27	2.56	#52A9ED
#52A9ED	27	2.64	#52A9ED
#52A9ED	27	2.76	#52A9ED
#52A9ED	27	2.77	#52A9ED
#52A9ED	27	2.83	#52A9ED
#52A9ED	27	2.79	#52A9ED
#52A9ED	27	2.81	#52A9ED
#52A9ED	27	2.76	#52A9ED
#52A9ED	28	1.06	#52A9ED
#52A9ED	28	1.05	#52A9ED
#52A9ED	28	0.95	#52A9ED
#52A9ED	28	0.88	#52A9ED
#52A9ED	28	0.86	#52A9ED
#52A9ED	28	0.91	#52A9ED
#52A9ED	28	1.01	#52A9ED
#52A9ED	28	1.01	#52A9ED
#52A9ED	28	1.02	#52A9ED
#52A9ED	28	1.02	#52A9ED
#52A9ED	28	1.01	#52A9ED
#52A9ED	28	1.03	#52A9ED
#52A9ED	29	0.61	#52A9ED
#52A9ED	29	0.61	#52A9ED
#52A9ED	29	0.56	#52A9ED
#52A9ED	29	0.53	#52A9ED
#52A9ED	29	0.53	#52A9ED
#52A9ED	29	0.59	#52A9ED
#52A9ED	29	0.63	#52A9ED
#52A9ED	29	0.61	#52A9ED
#52A9ED	29	0.62	#52A9ED
#52A9ED	29	0.63	#52A9ED
#52A9ED	29	0.62	#52A9ED
#52A9ED	29	0.6	#52A9ED
